276,64.3251473
277,85.30115586
278,84.31039132
279,77.78830658
280,48.2700059
281,46.02170416
282,42.04136667
283,86.05088337
284,84.09217024
285,85.06425667
286,85.55127916
287,100.0314288
288,42.78759103
289,45.54428458
290,48.26898461
291,47.52974413
292,84.09804062
293,41.78767764
294,42.55233495
295,43.04132281
296,85.05139441
297,49.02543639
298,84.07948006
299,52.5157485
300,87.04224341
301,85.0612815
302,43.04808735
303,97.769308
304,84.0630067
305,100.2668715
306,41.98781028
307,85.7894611
308,48.291065
309,43.03750563
310,96.05830745
311,64.06575661
312,65.27924443
313,85.07569767
314,85.54684094
315,85.07131776
316,85.07240855
317,67.74620011
318,68.30013675
319,100.2955315
320,84.80980053
321,63.75183363
322,105.6907768
323,85.55127916
324,85.79940008
325,98.79687391
326,64.0382944
327,85.32822303
328,46.27437668
329,46.01996871
330,43.78444255
331,43.79501523
332,41.8109543
333,73.98179331
334,63.96621846
335,55.57513811
336,51.55049835
337,34.74435443
338,66.30980177
339,54.44697757
340,51.11095439
341,53.54523162
342,40.97757126
343,34.71719835
344,39.52098606
345,54.18249518
346,48.72880666
347,48.32054953
348,47.67178804
349,49.51394183
350,61.33066922
351,36.73553641
352,49.25188635
353,55.17244201
354,65.71180803
355,57.27356532
356,60.69242434
357,57.34116225
358,54.71487939
359,53.22022012
360,57.28422899
361,57.33916848
362,60.08449737
363,65.21870948
364,59.65472062
365,54.86279839
366,50.76044655
367,44.89799822
368,40.0911827
369,55.65603169
370,59.15876317
371,63.52316051
372,44.37227486
373,40.01380768
374,36.68431967
375,56.41963819
376,35.26937203
377,56.98507287
378,38.137082
379,39.91913485
380,39.73485321
381,40.25543222
382,39.93010936
383,51.4127163
384,53.07423878
385,66.85348958
386,52.83188944
387,53.87978309
388,66.97019609
389,66.55978252
390,66.95388948
391,38.90490787
392,52.55713911
393,67.04176579
394,66.110927
395,56.26414115
396,59.57075701
397,55.82102297
398,53.93089604
399,61.82096958
400,66.11736735
401,48.92965453
402,47.93498149
403,45.90823476
404,46.03179152
405,64.80809048
406,42.29135138
407,42.82144235
408,42.52791982
409,42.55028048
410,84.54692209
411,62.63318231
412,84.55502549
413,52.03736521
414,85.09785405
415,84.80162288
416,67.7106054
417,68.49664828
418,81.52356438
419,44.77985346
420,63.69768563
421,84.06012942
422,85.55502416
423,44.7788922
424,75.56449207
425,86.31103042
426,85.80746976
427,85.06952198
428,84.53556158
429,42.5400398
430,84.53374082
431,84.03374082
432,84.8062214
433,85.03535484
434,84.32181993
435,84.06021854
436,84.55524323
437,99.5369146
438,84.82091674
439,85.07057567
440,84.82124607
441,84.30526404
442,85.08129241
443,85.03535484
444,85.79639882
445,99.80280585
446,84.82071443
447,85.55420172
448,83.81062987
449,100.0273238
450,64.77321565
451,64.53851586
452,64.28830954
453,85.28524484
454,83.07236941
455,84.57456986
456,100.0550365
457,63.90489707
458,84.0525684
459,86.04637904
460,85.05138433
461,85.30137464
462,99.28800656
463,64.55375824
464,84.57147454
465,100.5126851
466,64.28473873
467,65.07465504
468,64.02984462
469,84.80367285
470,85.06599481
471,99.5192683
472,85.8093267
473,85.55912291
474,100.0304927
475,63.54631706
476,84.06344846
477,85.28977278
478,99.5331213
479,83.81278523
480,83.7969966
481,84.06251776
482,65.11515915
483,40.84554264
484,63.26468844
485,65.52309794
486,8.024937811
487,23.29020619
488,38.03877118
489,33.37517539
490,23.00823129
491,6.023470367
492,1.25
493,43.84860437
494,56.59749952
495,16.46699057
496,11.309725
497,12.88241153
498,38.77389615
499,53.93451474
500,83.57586846
501,62.07228665
502,84.55186672
503,97.7724006
504,45.27589367
505,98.54993935
506,85.05139441
507,85.31248698
508,100.0167875
509,85.98979143
510,84.55180161
511,83.84849037
512,100.550202
513,63.20182583
514,63.52565085
515,19.28915556
516,11.78950462
517,11.78950462
518,54.36335165
519,19.42390564
520,19.42390564
521,19.42390564
522,19.42390564
523,5.493221244
524,26.95448272
525,9.481120135
526,9.54813117
527,21.16322729
528,8.974904322
529,7.308942004
530,19.64318183
531,12.87353672
532,8.627928109
533,8.534006739
534,22.46446098
535,8.936277787
536,10.54530763
537,5.825274001
538,7.419952424
539,22.99919972
540,16.02147059
541,13.9339597
542,10.61500428
543,16.90795215
544,10.46916679
545,7.01268249
546,3.054886114
547,7.110231672
548,99.07441767
549,91.67136592
550,47.31326669
551,44.38454893
552,48.53247754
553,99.10042229
554,99.09506153
555,89.23076236
556,73.842367
557,98.57698166
558,116.8481828
559,52.70212035
560,98.82598068
561,98.09448646
562,84.63253049
563,98.8157034
564,89.34287912
565,97.84597161
566,98.60627175
567,98.83139736
568,99.81866756
569,98.31367226
570,117.5709805
571,72.19017478
572,98.11326587
573,97.56772738
574,98.09190153
575,98.35920008
576,98.58757038
577,97.61303936
578,117.3038783
579,98.83232944
580,97.09940414
581,117.5531342
582,98.57634387
583,98.87341432
584,97.63301941
585,118.318354
586,48.12876879
587,98.08648016
588,117.1288354
589,100.0603132
590,97.84896359
591,99.09629449
592,99.34450757
593,117.0490448
594,98.37662091
595,98.81517188
596,98.3703138
597,98.07194267
598,116.8781316
599,99.0659369
600,53.7709271
601,99.35554402
602,57.29496909
603,58.30411323
604,55.03602938
605,57.53384615
606,55.78500496
607,54.0587557
608,98.33880565
609,98.57864904
610,98.55944384
611,98.33880565
612,116.8052079
613,98.08897854
614,98.61188572
615,98.3336845
616,98.0852193
617,97.55836998
618,96.10440293
619,93.10327811
620,84.46828024
621,52.77108639
622,5.555331095
623,4.377067608
624,7.285267549
625,3.824460144
626,2.677050983
627,7.192943328
628,2.957106781
629,2.017766953
630,1.957106781
631,3.707737974
632,4.151387819
633,7.608359306
634,2.004941209
635,2.004941209
636,2.004941209
637,34.87671742
638,8.306674478
639,11.88912437
640,4.423345445
641,13.81775768
642,6.733267393
643,16.5281656
644,11.11164691
645,5.099177864
646,7.360449522
647,9.20423353
648,21.52983241
649,9.752113315
650,6.514497112
651,7.259727022
652,12.45025065
653,29.65477035
654,23.43654895
655,11.62759059
656,19.98714067
657,11.3787374
658,14.89641535
659,11.86292883
660,12.76188045
661,41.47473567
662,nan
663,15.89235919
664,30.22292589
665,39.18547552
666,7.598403266
667,8.596270766
668,6.922920103
669,3.927050983
670,3.736067978
671,2.651387819
672,5.410755815
673,5.886860617
674,3.634329797
675,2.874618376
676,2.414213562
677,4.6084946
678,5.251599398
679,10.28534276
680,14.00182212
681,45.55428661
682,15.77741779
683,10.56988191
684,44.14877571
685,12.33434003
686,15.0329291
687,23.61269685
688,64.2394056
689,49.6943422
690,13.35309166
691,17.96730662
692,11.90138782
693,2.237883188
694,4.829319766
695,7.506873323
696,2.060660172
697,2.33113883
698,1.310660172
699,1.560660172
700,5.781128874
701,5.083552044
702,5.818618197
703,4.949984669
704,7.380502894
705,5.009601203
706,8.806996801
707,3.177050983
708,4.589621368
709,9.695466007
710,7.463421891
711,2.973230557
712,2.724873734
713,12.29686383
714,6.214037464
715,10.28770774
716,1.412570385
717,2.060660172
718,1.707106781
719,1.103553391
720,2.721587379
721,6.632230904
722,3.683261018
723,2.121320344
724,2.853553391
725,3.685535387
726,3.672078451
727,2.237883188
728,2.618033989
729,4.460404813
730,1.747676196
731,3.833771873
732,9.044037444
733,5.244732872
734,5.652140531
735,2.874618376
736,7.738127388
737,5.549509757
738,6.361261419
739,13.63322393
740,4.291543643
741,8.160846457
742,4.604101966
743,9.228467365
744,3.916577348
745,6.008627218
746,5.570357249
747,3.247985435
748,4.434333103
749,10.47978381
750,4.886432134
751,21.18084958
752,5.949587057
753,3.901387819
754,13.7009669
755,5.735191972
756,6.713459717
757,6.470803458
758,10.92223695
759,7.698932515
760,7.832386317
761,4.738298077
762,5.040803893
763,8.033689282
764,4.082079262
765,4.69683333
766,4.946472791
767,6.77310501
768,5.856900217
769,13.06212379
770,15.79041625
771,10.87360351
772,5.635767304
773,4.409455557
774,1.973230557
775,1.25
776,1.457106781
777,5.610655898
778,10.48074024
779,4.216744393
780,5.015290928
781,7.600640156
782,19.57319908
783,10.78278536
784,6.414817981
785,11.4005142
786,9.012993916
787,7.537528904
788,19.82252717
789,13.36894768
790,5.681919889
791,18.81835542
792,21.20903256
793,24.21821832
794,24.21821832
795,24.21821832
796,18.88190955
797,1.353553391
798,15.55126642
799,15.50626798
800,12.86704494
801,26.15499371
802,55.57476609
803,92.59710159
804,28.74191155
805,91.84965548
806,28.83493772
807,90.26225138
808,25.35681904
809,14.23970933
810,38.92051661
811,39.42042051
812,83.15615003
813,82.38048403
814,83.74387192
815,112.8292508
816,113.3053235
817,113.8721302
818,113.3063122
819,112.1154082
820,114.6191497
821,83.69187945
822,69.21127014
823,74.60755279
824,81.91658155
825,82.41121014
826,79.74061382
827,81.03055532
828,79.95690968
829,101.8247765
830,113.3386067
831,112.8270897
832,110.8435403
833,113.3727286
834,126.2294936
835,13.80778326
836,15.66689194
837,16.87410505
838,48.99896083
839,52.98596528
840,10.72912627
841,31.15416962
842,10.61093067
843,10.39369535
844,8.156042461
845,43.91608077
846,25.57997462
847,15.93608894
848,12.91624206
849,46.23201444
850,14.50626163
851,19.4347221
852,17.81781505
853,21.41630815
854,87.41406015
855,15.74580836
856,70.41093864
857,30.24166351
858,45.00988616
859,6.922920103
860,7.860274564
861,4.360076627
862,6.38328163
863,5.074129687
864,10.30977182
865,6.077530516
866,13.43123902
867,9.195722781
868,8.113096702
869,11.31592918
870,6.427050983
871,8.501524253
872,7.425303406
873,3.900581317
874,5.493717038
875,7.5
876,3.211241489
877,7.471587379
878,3.401387819
879,3.108495283
880,3.767766953
881,1.310660172
882,3
883,1.560660172
884,1.207106781
885,1.103553391
886,7.398844779
887,4.287188761
888,2.971587379
889,2.454782977
890,4.573907535
891,1.457106781
892,1.809016994
893,4.013303055
894,3.269421808
895,2.191957234
896,8.294875129
897,6.88328163
898,1.766123776
899,6.77833902
900,2.957106781
901,8.719206369
902,4.151387819
903,6.387083376
904,5.045084972
905,3.210404813
906,4.142788867
907,1.5
908,69.65911681
909,96.34167277
910,90.97656603
911,96.06910698
912,88.72505607
913,71.79217661
914,72.28636768
915,71.53105065
916,72.86735665
917,95.79021282
918,112.0433622
919,95.04578544
920,93.79504244
921,93.55839717
922,110.0700757
923,94.86387511
924,113.0601338
925,72.53850427
926,72.27648087
927,70.80128497
928,70.65946683
929,49.59961278
930,70.77121463
931,71.28681556
932,93.28789804
933,110.8836865
934,94.05232172
935,95.29462774
936,95.79021282
937,113.0430495
938,96.7936987
939,96.27541976
940,113.0270706
941,96.7936987
942,96.79400219
943,96.29406459
944,97.04388164
945,97.30223539
946,96.78982446
947,98.03942892
948,97.79339577
949,98.28926058
950,97.53945501
951,97.53945846
952,113.3101085
953,98.03944008
954,98.28926058
955,97.80018975
956,97.27931214
957,114.7729434
958,98.53890493
959,98.03101045
960,97.52931214
961,98.56859183
962,98.54286723
963,98.05856645
964,97.52925112
965,98.53772578
966,97.54339577
967,110.8487921
968,97.57805787
969,97.05039846
970,97.78944353
971,98.03926058
972,97.28927551
973,96.54388864
974,97.5434568
975,98.03926058
976,96.29360732
977,98.30159254
978,98.07529054
979,97.54334304
980,114.0576296
981,10.32802261
982,2.427050983
983,4.182164225
984,7.590848358
985,3.485159692
986,3.550198214
987,8.196056603
988,7.06682188
989,6.118033989
990,2.960404813
991,2.290569415
992,5.957106781
993,1.207106781
994,1.75
995,
996,
997,
998,
999,
1000,
1001,
1002,
1003,
1004,
1005,
1006,
1007,
1008,
1009,
1010,
1011,
1012,
1013,
1014,
1015,
1016,
1017,
1018,
1019,
1020,
